step,signal,queue,action,throughput,delay
204,30037903,25,1,1,2810.0
204,30037904,1.0,1,1,2810.0
205,2489157872,0,0,0,2853.0
205,2489157876,0,2,0,2853.0
205,30037903,25,0,0,2853.0
205,30037904,2,1,0,2853.0
206,2489157872,0,0,1,2896.0
206,2489157876,0,1,1,2896.0
206,30037903,25,2,1,2896.0
206,30037904,2,2,1,2896.0
207,2489157872,0,0,1,2936.0
207,2489157876,0,2,1,2936.0
207,30037903,25,1,1,2936.0
207,30037904,2,1,1,2936.0
208,2489157872,0,0,0,2978.0
208,2489157876,0,1,0,2978.0
208,30037903,25,0,0,2978.0
208,30037904,2,2,0,2978.0
209,2489157872,0,0,0,3020.0
209,2489157876,0,2,0,3020.0
209,30037903,25,2,0,3020.0
209,30037904,2,1,0,3020.0
210,2489157872,0,0,0,3063.0
210,2489157876,0.0,1,0,3063.0
210,30037903,25,1,0,3063.0
210,30037904,2,2,0,3063.0
211,2489157872,0,1,1,3107.0
211,2489157876,0.0,2,1,3107.0
211,30037903,25,0,1,3107.0
211,30037904,2,0,1,3107.0
212,2489157872,0,2,1,3152.0
212,2489157876,0,1,1,3152.0
212,30037903,25,2,1,3152.0
212,30037904,1.0,0,1,3152.0
213,2489157872,0,2,0,3197.0
213,2489157876,0,1,0,3197.0
213,30037903,12.5,2,0,3197.0
213,30037904,2,2,0,3197.0
214,2489157872,0,0,2,3243.0
214,2489157876,0,1,2,3243.0
214,30037903,27,1,2,3243.0
214,30037904,2,0,2,3243.0
215,2489157872,0,2,0,3289.0
215,2489157876,0,1,0,3289.0
215,30037903,27,2,0,3289.0
215,30037904,1.0,1,0,3289.0
216,2489157872,0.0,0,0,3335.0
216,2489157876,0,2,0,3335.0
216,30037903,27,0,0,3335.0
216,30037904,2,0,0,3335.0
217,2489157872,0,1,1,3381.0
217,2489157876,0,2,1,3381.0
217,30037903,27,1,1,3381.0
217,30037904,2,0,1,3381.0
218,2489157872,0,1,0,3427.0
218,2489157876,0,2,0,3427.0
218,30037903,27,0,0,3427.0
218,30037904,2,2,0,3427.0
219,2489157872,0,0,1,3474.0
219,2489157876,0,2,1,3474.0
219,30037903,27,2,1,3474.0
219,30037904,2,0,1,3474.0
220,2489157872,0.0,1,0,3521.0
220,2489157876,0,0,0,3521.0
220,30037903,27,1,0,3521.0
220,30037904,2,1,0,3521.0
221,2489157872,0,0,0,3570.0
221,2489157876,0,2,0,3570.0
221,30037903,27,0,0,3570.0
221,30037904,2,1,0,3570.0
222,2489157872,0,0,1,3619.0
222,2489157876,0,2,1,3619.0
222,30037903,27,0,1,3619.0
222,30037904,2,1,1,3619.0
223,2489157872,0,0,0,3668.0
223,2489157876,0,2,0,3668.0
223,30037903,13.5,0,0,3668.0
223,30037904,2,1,0,3668.0
224,2489157872,0,1,0,3718.0
224,2489157876,0,0,0,3718.0
224,30037903,27,1,0,3718.0
224,30037904,2,2,0,3718.0
225,2489157872,0.0,0,0,3770.0
225,2489157876,0,2,0,3770.0
225,30037903,13.5,1,0,3770.0
225,30037904,2,1,0,3770.0
226,2489157872,0,0,1,3822.0
226,2489157876,0,0,1,3822.0
226,30037903,27,2,1,3822.0
226,30037904,1.0,2,1,3822.0
227,2489157872,0,1,0,3874.0
227,2489157876,0,2,0,3874.0
227,30037903,27,0,0,3874.0
227,30037904,2,1,0,3874.0
228,2489157872,0,0,0,3926.0
228,2489157876,0,2,0,3926.0
228,30037903,27,2,0,3926.0
228,30037904,2,1,0,3926.0
229,2489157872,0,0,0,3978.0
229,2489157876,0,2,0,3978.0
229,30037903,27,1,0,3978.0
229,30037904,2,2,0,3978.0
230,2489157872,0,1,0,4030.0
230,2489157876,0,0,0,4030.0
230,30037903,27,1,0,4030.0
230,30037904,2,2,0,4030.0
231,2489157872,0,1,0,4083.0
231,2489157876,0,0,0,4083.0
231,30037903,27,0,0,4083.0
231,30037904,2,2,0,4083.0
232,2489157872,0,1,1,4136.0
232,2489157876,0,0,1,4136.0
232,30037903,27,2,1,4136.0
232,30037904,2,2,1,4136.0
233,2489157872,0,1,0,4189.0
233,2489157876,0,0,0,4189.0
233,30037903,27,0,0,4189.0
233,30037904,2,2,0,4189.0
234,2489157872,0,1,0,4232.0
234,2489157876,0,0,0,4232.0
234,30037903,27,2,0,4232.0
234,30037904,2,2,0,4232.0
235,2489157872,0,1,0,4284.0
235,2489157876,0,0,0,4284.0
235,30037903,27,1,0,4284.0
235,30037904,2,1,0,4284.0
236,2489157872,0,2,0,4336.0
236,2489157876,0,1,0,4336.0
236,30037903,27,0,0,4336.0
236,30037904,2,0,0,4336.0
237,2489157872,0,2,0,4389.0
237,2489157876,0,1,0,4389.0
237,30037903,27,2,0,4389.0
237,30037904,1.0,0,0,4389.0
238,2489157872,0,2,0,4442.0
238,2489157876,0,1,0,4442.0
238,30037903,27,1,0,4442.0
238,30037904,2,0,0,4442.0
239,2489157872,0,2,1,4497.0
239,2489157876,0,1,1,4497.0
239,30037903,27,0,1,4497.0
239,30037904,2,0,1,4497.0
240,2489157872,0.0,0,0,4552.0
240,2489157876,0,1,0,4552.0
240,30037903,13.5,0,0,4552.0
240,30037904,1.0,2,0,4552.0
241,2489157872,0,2,0,4609.0
241,2489157876,0,0,0,4609.0
241,30037903,27,0,0,4609.0
241,30037904,2,1,0,4609.0
242,2489157872,0,1,0,4666.0
242,2489157876,0,2,0,4666.0
242,30037903,27,1,0,4666.0
242,30037904,2,0,0,4666.0
243,2489157872,0,1,1,4724.0
243,2489157876,0,0,1,4724.0
243,30037903,28,2,1,4724.0
243,30037904,2,2,1,4724.0
244,2489157872,0,0,0,4783.0
244,2489157876,0,1,0,4783.0
244,30037903,28,0,0,4783.0
244,30037904,2,2,0,4783.0
245,2489157872,0,0,1,4842.0
245,2489157876,0.0,1,1,4842.0
245,30037903,28,1,1,4842.0
245,30037904,2,2,1,4842.0
246,2489157872,0,0,0,4902.0
246,2489157876,0,1,0,4902.0
246,30037903,28,2,0,4902.0
246,30037904,2,2,0,4902.0
247,2489157872,0,0,0,4963.0
247,2489157876,0.0,1,0,4963.0
247,30037903,28,1,0,4963.0
247,30037904,1.0,2,0,4963.0
248,2489157872,0.0,0,0,5024.0
248,2489157876,0,1,0,5024.0
248,30037903,28,0,0,5024.0
248,30037904,2,2,0,5024.0
249,2489157872,0,1,0,5085.0
249,2489157876,0,0,0,5085.0
249,30037903,28,2,0,5085.0
249,30037904,2,1,0,5085.0
250,2489157872,0,0,1,5146.0
250,2489157876,0,2,1,5146.0
250,30037903,28,1,1,5146.0
250,30037904,2,2,1,5146.0
251,2489157872,0,1,1,5207.0
251,2489157876,0,0,1,5207.0
251,30037903,28,0,1,5207.0
251,30037904,2,2,1,5207.0
252,2489157872,0,1,1,5262.0
252,2489157876,0,0,1,5262.0
252,30037903,28,1,1,5262.0
252,30037904,2,2,1,5262.0
253,2489157872,0,1,0,5323.0
253,2489157876,0,1,0,5323.0
253,30037903,28,2,0,5323.0
253,30037904,1.0,0,0,5323.0
254,2489157872,0,2,0,5385.0
254,2489157876,0,2,0,5385.0
254,30037903,28,0,0,5385.0
254,30037904,2,0,0,5385.0
255,2489157872,0,2,2,5447.0
255,2489157876,0,1,2,5447.0
255,30037903,28,2,2,5447.0
255,30037904,1.0,1,2,5447.0
256,2489157872,0,1,0,5509.0
256,2489157876,0,0,0,5509.0
256,30037903,28,1,0,5509.0
256,30037904,1.0,2,0,5509.0
257,2489157872,0,0,1,5572.0
257,2489157876,0,1,1,5572.0
257,30037903,28,0,1,5572.0
257,30037904,2,2,1,5572.0
258,2489157872,0,0,0,5636.0
258,2489157876,0,1,0,5636.0
258,30037903,14.0,1,0,5636.0
258,30037904,2,2,0,5636.0
259,2489157872,0.0,0,0,5701.0
259,2489157876,0,1,0,5701.0
259,30037903,28,2,0,5701.0
259,30037904,1.0,2,0,5701.0
260,2489157872,0.0,0,1,5766.0
260,2489157876,0,2,1,5766.0
260,30037903,28,1,1,5766.0
260,30037904,1.0,1,1,5766.0
261,2489157872,0.0,0,0,5832.0
261,2489157876,0,2,0,5832.0
261,30037903,28,0,0,5832.0
261,30037904,1.0,1,0,5832.0
262,2489157872,0,0,0,5898.0
262,2489157876,0,2,0,5898.0
262,30037903,28,2,0,5898.0
262,30037904,2,0,0,5898.0
263,2489157872,0,2,0,5964.0
263,2489157876,0,1,0,5964.0
263,30037903,28,1,0,5964.0
263,30037904,2,0,0,5964.0
264,2489157872,0,1,0,6031.0
264,2489157876,0,2,0,6031.0
264,30037903,28,0,0,6031.0
264,30037904,2,0,0,6031.0
265,2489157872,0,2,0,6098.0
265,2489157876,0,1,0,6098.0
265,30037903,28,2,0,6098.0
265,30037904,2,0,0,6098.0
266,2489157872,0,1,0,6165.0
266,2489157876,0,2,0,6165.0
266,30037903,28,1,0,6165.0
266,30037904,2,0,0,6165.0
267,2489157872,0,2,0,6233.0
267,2489157876,0.0,1,0,6233.0
267,30037903,28,0,0,6233.0
267,30037904,2,0,0,6233.0
268,2489157872,0,1,0,6301.0
268,2489157876,0.0,0,0,6301.0
268,30037903,28,2,0,6301.0
268,30037904,2,2,0,6301.0
269,2489157872,0,1,0,6370.0
269,2489157876,0.0,0,0,6370.0
269,30037903,29,1,0,6370.0
269,30037904,2,2,0,6370.0
270,2489157872,0,1,0,6439.0
270,2489157876,0,0,0,6439.0
270,30037903,14.5,2,0,6439.0
270,30037904,2,2,0,6439.0
271,2489157872,0,0,0,6508.0
271,2489157876,0,1,0,6508.0
271,30037903,29,0,0,6508.0
271,30037904,2,2,0,6508.0
272,2489157872,0,0,0,6578.0
272,2489157876,0,1,0,6578.0
272,30037903,29,2,0,6578.0
272,30037904,2,2,0,6578.0
273,2489157872,0,0,0,6648.0
273,2489157876,0,1,0,6648.0
273,30037903,29,1,0,6648.0
273,30037904,2,2,0,6648.0
274,2489157872,0,1,1,6718.0
274,2489157876,0,0,1,6718.0
274,30037903,29,0,1,6718.0
274,30037904,2,2,1,6718.0
275,2489157872,0,1,1,6790.0
275,2489157876,0,0,1,6790.0
275,30037903,29,2,1,6790.0
275,30037904,2,2,1,6790.0
276,2489157872,0,1,0,6862.0
276,2489157876,0,0,0,6862.0
276,30037903,29,1,0,6862.0
276,30037904,2,2,0,6862.0
277,2489157872,0,1,0,6937.0
277,2489157876,0,0,0,6937.0
277,30037903,31,0,0,6937.0
277,30037904,1.0,0,0,6937.0
278,2489157872,0,2,0,7012.0
278,2489157876,0,1,0,7012.0
278,30037903,31,1,0,7012.0
278,30037904,2,2,0,7012.0
279,2489157872,0,1,0,7087.0
279,2489157876,0,0,0,7087.0
279,30037903,31,2,0,7087.0
279,30037904,2,2,0,7087.0
280,2489157872,0,1,0,7163.0
280,2489157876,0.0,0,0,7163.0
280,30037903,32,0,0,7163.0
280,30037904,2,2,0,7163.0
281,2489157872,0,2,0,7241.0
281,2489157876,0,1,0,7241.0
281,30037903,32,0,0,7241.0
281,30037904,2,0,0,7241.0
282,2489157872,0,2,0,7320.0
282,2489157876,0.0,0,0,7320.0
282,30037903,32,1,0,7320.0
282,30037904,2,1,0,7320.0
283,2489157872,0,2,0,7400.0
283,2489157876,0,1,0,7400.0
283,30037903,16.0,0,0,7400.0
283,30037904,2,0,0,7400.0
284,2489157872,0,2,0,7480.0
284,2489157876,0,1,0,7480.0
284,30037903,16.0,1,0,7480.0
284,30037904,2,0,0,7480.0
285,2489157872,0,0,0,7560.0
285,2489157876,0,2,0,7560.0
285,30037903,32,2,0,7560.0
285,30037904,2,1,0,7560.0
286,2489157872,0,2,0,7641.0
286,2489157876,0,1,0,7641.0
286,30037903,34,0,0,7641.0
286,30037904,2,0,0,7641.0
287,2489157872,0,2,0,7723.0
287,2489157876,0.0,1,0,7723.0
287,30037903,34,1,0,7723.0
287,30037904,2,0,0,7723.0
288,2489157872,0,0,2,7806.0
288,2489157876,0,2,2,7806.0
288,30037903,34,1,2,7806.0
288,30037904,2,1,2,7806.0
289,2489157872,0,2,0,7890.0
289,2489157876,0,0,0,7890.0
289,30037903,34,2,0,7890.0
289,30037904,2,1,0,7890.0
290,2489157872,0,2,0,7975.0
290,2489157876,0,0,0,7975.0
290,30037903,34,0,0,7975.0
290,30037904,2,1,0,7975.0
291,2489157872,0,2,0,8060.0
291,2489157876,0,1,0,8060.0
291,30037903,34,1,0,8060.0
291,30037904,2,1,0,8060.0
292,2489157872,0,0,0,8146.0
292,2489157876,0,2,0,8146.0
292,30037903,34,2,0,8146.0
292,30037904,2,0,0,8146.0
293,2489157872,0,1,0,8232.0
293,2489157876,0,0,0,8232.0
293,30037903,34,0,0,8232.0
293,30037904,2,2,0,8232.0
294,2489157872,0,1,0,8319.0
294,2489157876,0,0,0,8319.0
294,30037903,34,1,0,8319.0
294,30037904,2,2,0,8319.0
295,2489157872,0,1,0,8406.0
295,2489157876,0,0,0,8406.0
295,30037903,17.0,2,0,8406.0
295,30037904,2,2,0,8406.0
296,2489157872,0,1,0,8494.0
296,2489157876,0.0,0,0,8494.0
296,30037903,34,2,0,8494.0
296,30037904,2,2,0,8494.0
297,2489157872,0,1,0,8582.0
297,2489157876,0,0,0,8582.0
297,30037903,17.0,0,0,8582.0
297,30037904,2,2,0,8582.0
298,2489157872,0,0,0,8671.0
298,2489157876,0,1,0,8671.0
298,30037903,34,0,0,8671.0
298,30037904,2,2,0,8671.0
299,2489157872,0,1,0,8761.0
299,2489157876,0,0,0,8761.0
299,30037903,17.0,1,0,8761.0
299,30037904,1.0,2,0,8761.0
300,2489157872,0,0,0,8852.0
300,2489157876,0,0,0,8852.0
300,30037903,34,0,0,8852.0
300,30037904,2,1,0,8852.0
301,2489157872,0,1,0,8941.0
301,2489157876,0,2,0,8941.0
301,30037903,17.0,0,0,8941.0
301,30037904,2,0,0,8941.0
302,2489157872,0,1,0,9031.0
302,2489157876,0,2,0,9031.0
302,30037903,34,1,0,9031.0
302,30037904,2,0,0,9031.0
303,2489157872,0,1,0,9122.0
303,2489157876,0,2,0,9122.0
303,30037903,34,2,0,9122.0
303,30037904,2,0,0,9122.0
304,2489157872,0,1,0,9214.0
304,2489157876,0,2,0,9214.0
304,30037903,18.0,1,0,9214.0
304,30037904,2,0,0,9214.0
305,2489157872,0,1,1,9306.0
305,2489157876,0,2,1,9306.0
305,30037903,18.0,2,1,9306.0
305,30037904,2,2,1,9306.0
306,2489157872,0,0,0,9398.0
306,2489157876,0,2,0,9398.0
306,30037903,36,0,0,9398.0
306,30037904,2,2,0,9398.0
307,2489157872,0,1,0,9491.0
307,2489157876,0,0,0,9491.0
307,30037903,18.0,0,0,9491.0
307,30037904,2,1,0,9491.0
308,2489157872,0.0,2,1,9584.0
308,2489157876,0,0,1,9584.0
308,30037903,36,1,1,9584.0
308,30037904,2,1,1,9584.0
309,2489157872,0,2,0,9677.0
309,2489157876,0.0,0,0,9677.0
309,30037903,36,2,0,9677.0
309,30037904,2,1,0,9677.0
310,2489157872,0,2,1,9770.0
310,2489157876,0,0,1,9770.0
310,30037903,36,1,1,9770.0
310,30037904,2,1,1,9770.0
311,2489157872,0,1,1,9864.0
311,2489157876,0,2,1,9864.0
311,30037903,18.0,2,1,9864.0
311,30037904,2,0,1,9864.0
312,2489157872,0,1,0,9959.0
312,2489157876,0,2,0,9959.0
312,30037903,36,0,0,9959.0
312,30037904,2,0,0,9959.0
313,2489157872,0,1,0,10055.0
313,2489157876,0,2,0,10055.0
313,30037903,36,2,0,10055.0
313,30037904,2,0,0,10055.0
314,2489157872,0,1,0,10151.0
314,2489157876,0,0,0,10151.0
314,30037903,36,1,0,10151.0
314,30037904,1.0,2,0,10151.0
315,2489157872,0,1,0,10247.0
315,2489157876,0,0,0,10247.0
315,30037903,18.0,1,0,10247.0
315,30037904,1.0,0,0,10247.0
316,2489157872,0,2,0,10343.0
316,2489157876,0,1,0,10343.0
316,30037903,18.0,0,0,10343.0
316,30037904,2,0,0,10343.0
317,2489157872,0,2,0,10439.0
317,2489157876,0,1,0,10439.0
317,30037903,36,0,0,10439.0
317,30037904,2,0,0,10439.0
318,2489157872,0.0,2,0,10535.0
318,2489157876,0,1,0,10535.0
318,30037903,18.0,2,0,10535.0
318,30037904,2,0,0,10535.0
319,2489157872,0,2,0,10631.0
319,2489157876,0,1,0,10631.0
319,30037903,36,2,0,10631.0
319,30037904,2,0,0,10631.0
320,2489157872,0,2,0,10728.0
320,2489157876,0,1,0,10728.0
320,30037903,18.0,1,0,10728.0
320,30037904,2,0,0,10728.0
321,2489157872,0,2,0,10825.0
321,2489157876,0,1,0,10825.0
321,30037903,36,1,0,10825.0
321,30037904,2,0,0,10825.0
322,2489157872,0,2,1,10922.0
322,2489157876,0,2,1,10922.0
322,30037903,36,0,1,10922.0
322,30037904,2,0,1,10922.0
323,2489157872,0,1,0,11019.0
323,2489157876,0,2,0,11019.0
323,30037903,36,2,0,11019.0
323,30037904,2,1,0,11019.0
324,2489157872,0,1,0,11116.0
324,2489157876,0,0,0,11116.0
324,30037903,36,1,0,11116.0
324,30037904,2,2,0,11116.0
325,2489157872,0,0,0,11214.0
325,2489157876,0,2,0,11214.0
325,30037903,18.0,0,0,11214.0
325,30037904,2,1,0,11214.0
326,2489157872,0,0,0,11313.0
326,2489157876,0,2,0,11313.0
326,30037903,36,0,0,11313.0
326,30037904,1.0,1,0,11313.0
327,2489157872,0,0,0,11413.0
327,2489157876,0,2,0,11413.0
327,30037903,36,2,0,11413.0
327,30037904,1.0,1,0,11413.0
328,2489157872,0,0,0,11514.0
328,2489157876,0,2,0,11514.0
328,30037903,36,1,0,11514.0
328,30037904,2,1,0,11514.0
329,2489157872,0,0,1,11616.0
329,2489157876,0,2,1,11616.0
329,30037903,18.0,2,1,11616.0
329,30037904,2,0,1,11616.0
330,2489157872,0,1,0,11719.0
330,2489157876,0,2,0,11719.0
330,30037903,36,0,0,11719.0
330,30037904,2,1,0,11719.0
331,2489157872,0,0,0,11819.0
331,2489157876,0,2,0,11819.0
331,30037903,36,2,0,11819.0
331,30037904,2,1,0,11819.0
332,2489157872,0,0,0,11921.0
332,2489157876,0,2,0,11921.0
332,30037903,36,1,0,11921.0
332,30037904,2,1,0,11921.0
333,2489157872,0,0,0,12023.0
333,2489157876,0,2,0,12023.0
333,30037903,36,0,0,12023.0
333,30037904,2,1,0,12023.0
334,2489157872,0,0,1,12125.0
334,2489157876,0,1,1,12125.0
334,30037903,36,2,1,12125.0
334,30037904,2,2,1,12125.0
335,2489157872,0.0,1,0,12228.0
335,2489157876,0,0,0,12228.0
335,30037903,36,1,0,12228.0
335,30037904,2,2,0,12228.0
336,2489157872,0,1,0,12331.0
336,2489157876,0.0,0,0,12331.0
336,30037903,18.0,1,0,12331.0
336,30037904,2,2,0,12331.0
337,2489157872,0,1,0,12434.0
337,2489157876,0,0,0,12434.0
337,30037903,36,0,0,12434.0
337,30037904,2,2,0,12434.0
338,2489157872,0,2,0,12537.0
338,2489157876,0,1,0,12537.0
338,30037903,36,2,0,12537.0
338,30037904,2,0,0,12537.0
339,2489157872,0.0,1,1,12641.0
339,2489157876,0,0,1,12641.0
339,30037903,36,1,1,12641.0
339,30037904,2,2,1,12641.0
340,2489157872,0,1,0,12745.0
340,2489157876,0,0,0,12745.0
340,30037903,36,0,0,12745.0
340,30037904,2,0,0,12745.0
341,2489157872,0,2,0,12849.0
341,2489157876,0.0,1,0,12849.0
341,30037903,36,2,0,12849.0
341,30037904,2,0,0,12849.0
342,2489157872,0,2,1,12953.0
342,2489157876,0.0,1,1,12953.0
342,30037903,36,1,1,12953.0
342,30037904,2,2,1,12953.0
343,2489157872,0,0,0,13058.0
343,2489157876,0,0,0,13058.0
343,30037903,36,0,0,13058.0
343,30037904,2,2,0,13058.0
344,2489157872,0,1,0,13163.0
344,2489157876,0,2,0,13163.0
344,30037903,36,0,0,13163.0
344,30037904,2,1,0,13163.0
345,2489157872,0,0,0,13270.0
345,2489157876,0,2,0,13270.0
345,30037903,36,0,0,13270.0
345,30037904,2,1,0,13270.0
346,2489157872,0.0,2,1,13377.0
346,2489157876,0,0,1,13377.0
346,30037903,36,2,1,13377.0
346,30037904,2,1,1,13377.0
347,2489157872,0,1,0,13484.0
347,2489157876,0,0,0,13484.0
347,30037903,36,1,0,13484.0
347,30037904,2,2,0,13484.0
348,2489157872,0,1,0,13591.0
348,2489157876,0,0,0,13591.0
348,30037903,36,2,0,13591.0
348,30037904,2,1,0,13591.0
349,2489157872,0,2,0,13699.0
349,2489157876,0,0,0,13699.0
349,30037903,36,1,0,13699.0
349,30037904,2,2,0,13699.0
350,2489157872,0,1,0,13807.0
350,2489157876,0,0,0,13807.0
350,30037903,36,0,0,13807.0
350,30037904,2,2,0,13807.0
351,2489157872,0,2,1,13916.0
351,2489157876,0,1,1,13916.0
351,30037903,36,2,1,13916.0
351,30037904,2,0,1,13916.0
352,2489157872,0.0,1,0,14025.0
352,2489157876,0,0,0,14025.0
352,30037903,36,1,0,14025.0
352,30037904,2,2,0,14025.0
353,2489157872,0,1,0,14134.0
353,2489157876,0,0,0,14134.0
353,30037903,36,0,0,14134.0
353,30037904,1.0,2,0,14134.0
354,2489157872,0,1,0,14243.0
354,2489157876,0,0,0,14243.0
354,30037903,36,2,0,14243.0
354,30037904,2,2,0,14243.0
355,2489157872,0,1,0,14354.0
355,2489157876,0,0,0,14354.0
355,30037903,36,1,0,14354.0
355,30037904,2,0,0,14354.0
356,2489157872,2,2,0,14466.0
356,2489157876,0,1,0,14466.0
356,30037903,36,0,0,14466.0
356,30037904,2,2,0,14466.0
357,2489157872,2,0,0,14578.0
357,2489157876,0.0,1,0,14578.0
357,30037903,36,2,0,14578.0
357,30037904,1.0,0,0,14578.0
358,2489157872,1.0,1,0,14691.0
358,2489157876,0,2,0,14691.0
358,30037903,18.0,0,0,14691.0
358,30037904,2,0,0,14691.0
359,2489157872,1.0,2,0,14805.0
359,2489157876,0,1,0,14805.0
359,30037903,36,1,0,14805.0
359,30037904,2,0,0,14805.0
360,2489157872,2,0,0,14920.0
360,2489157876,0,1,0,14920.0
360,30037903,36,0,0,14920.0
360,30037904,2,2,0,14920.0
361,2489157872,2,0,0,15036.0
361,2489157876,0,2,0,15036.0
361,30037903,36,1,0,15036.0
361,30037904,2,1,0,15036.0
362,2489157872,2,0,1,15152.0
362,2489157876,0.0,1,1,15152.0
362,30037903,36,2,1,15152.0
362,30037904,2,2,1,15152.0
363,2489157872,2,0,0,15268.0
363,2489157876,0,0,0,15268.0
363,30037903,36,0,0,15268.0
363,30037904,2,2,0,15268.0
364,2489157872,2,1,0,15385.0
364,2489157876,0,2,0,15385.0
364,30037903,36,2,0,15385.0
364,30037904,2,0,0,15385.0
365,2489157872,2,1,0,15502.0
365,2489157876,0,0,0,15502.0
365,30037903,36,1,0,15502.0
365,30037904,2,0,0,15502.0
366,2489157872,1.0,2,0,15619.0
366,2489157876,0,1,0,15619.0
366,30037903,36,0,0,15619.0
366,30037904,2,2,0,15619.0
367,2489157872,2,1,0,15739.0
367,2489157876,0,0,0,15739.0
367,30037903,36,2,0,15739.0
367,30037904,2,2,0,15739.0
368,2489157872,2,0,0,15859.0
368,2489157876,0,1,0,15859.0
368,30037903,18.0,0,0,15859.0
368,30037904,2,2,0,15859.0
369,2489157872,2,1,1,15979.0
369,2489157876,0,2,1,15979.0
369,30037903,36,1,1,15979.0
369,30037904,2,0,1,15979.0
370,2489157872,1.0,1,1,16099.0
370,2489157876,0,1,1,16099.0
370,30037903,36,1,1,16099.0
370,30037904,2,0,1,16099.0
371,2489157872,2,2,0,16219.0
371,2489157876,0,1,0,16219.0
371,30037903,36,2,0,16219.0
371,30037904,2,0,0,16219.0
372,2489157872,1.0,2,1,16339.0
372,2489157876,0,1,1,16339.0
372,30037903,36,0,1,16339.0
372,30037904,2,0,1,16339.0
373,2489157872,2,2,0,16459.0
373,2489157876,0,1,0,16459.0
373,30037903,36,0,0,16459.0
373,30037904,2,0,0,16459.0
374,2489157872,2,2,0,16579.0
374,2489157876,0,1,0,16579.0
374,30037903,36,1,0,16579.0
374,30037904,2,0,0,16579.0
375,2489157872,2,2,0,16699.0
375,2489157876,0,1,0,16699.0
375,30037903,36,2,0,16699.0
375,30037904,2,0,0,16699.0
376,2489157872,2,2,0,16819.0
376,2489157876,0.0,1,0,16819.0
376,30037903,36,0,0,16819.0
376,30037904,2,2,0,16819.0
377,2489157872,2,0,0,16939.0
377,2489157876,0.0,2,0,16939.0
377,30037903,36,0,0,16939.0
377,30037904,2,1,0,16939.0
378,2489157872,2,2,0,17059.0
378,2489157876,0,0,0,17059.0
378,30037903,36,1,0,17059.0
378,30037904,2,1,0,17059.0
379,2489157872,2,0,0,17179.0
379,2489157876,0,2,0,17179.0
379,30037903,36,2,0,17179.0
379,30037904,2,1,0,17179.0
380,2489157872,2,0,0,17299.0
380,2489157876,0,2,0,17299.0
380,30037903,36,0,0,17299.0
380,30037904,2,1,0,17299.0
381,2489157872,2,0,0,17420.0
381,2489157876,0,2,0,17420.0
381,30037903,36,1,0,17420.0
381,30037904,2,1,0,17420.0
382,2489157872,2,0,0,17542.0
382,2489157876,0,2,0,17542.0
382,30037903,36,2,0,17542.0
382,30037904,2,1,0,17542.0
383,2489157872,2,2,0,17664.0
383,2489157876,0,0,0,17664.0
383,30037903,36,0,0,17664.0
383,30037904,2,1,0,17664.0
384,2489157872,2,0,0,17786.0
384,2489157876,0,2,0,17786.0
384,30037903,36,2,0,17786.0
384,30037904,2,1,0,17786.0
385,2489157872,2,0,0,17909.0
385,2489157876,0.0,2,0,17909.0
385,30037903,36,1,0,17909.0
385,30037904,2,1,0,17909.0
386,2489157872,2,0,0,18032.0
386,2489157876,0,2,0,18032.0
386,30037903,36,0,0,18032.0
386,30037904,2,1,0,18032.0
387,2489157872,2,0,0,18155.0
387,2489157876,0,2,0,18155.0
387,30037903,36,1,0,18155.0
387,30037904,2,1,0,18155.0
388,2489157872,2,2,0,18278.0
388,2489157876,0,0,0,18278.0
388,30037903,36,2,0,18278.0
388,30037904,2,0,0,18278.0
389,2489157872,2,1,0,18401.0
389,2489157876,0,0,0,18401.0
389,30037903,18.0,1,0,18401.0
389,30037904,2,2,0,18401.0
390,2489157872,2,1,0,18525.0
390,2489157876,0,2,0,18525.0
390,30037903,36,0,0,18525.0
390,30037904,1.0,1,0,18525.0
391,2489157872,2,0,0,18650.0
391,2489157876,0,2,0,18650.0
391,30037903,36,1,0,18650.0
391,30037904,2,1,0,18650.0
392,2489157872,2,0,0,18775.0
392,2489157876,0,2,0,18775.0
392,30037903,36,2,0,18775.0
392,30037904,2,1,0,18775.0
393,2489157872,2,0,0,18900.0
393,2489157876,0,0,0,18900.0
393,30037903,36,0,0,18900.0
393,30037904,2,2,0,18900.0
394,2489157872,2,1,0,19026.0
394,2489157876,0,2,0,19026.0
394,30037903,18.0,1,0,19026.0
394,30037904,2,2,0,19026.0
395,2489157872,2,1,0,19152.0
395,2489157876,0,0,0,19152.0
395,30037903,18.0,2,0,19152.0
395,30037904,2,1,0,19152.0
396,2489157872,2,0,0,19279.0
396,2489157876,0,2,0,19279.0
396,30037903,36,1,0,19279.0
396,30037904,2,1,0,19279.0
397,2489157872,2,0,0,19406.0
397,2489157876,0,2,0,19406.0
397,30037903,36,2,0,19406.0
397,30037904,2,1,0,19406.0
398,2489157872,2,0,0,19533.0
398,2489157876,0,2,0,19533.0
398,30037903,36,0,0,19533.0
398,30037904,2,1,0,19533.0
399,2489157872,2,0,0,19661.0
399,2489157876,0,0,0,19661.0
399,30037903,36,1,0,19661.0
399,30037904,2,2,0,19661.0
400,2489157872,2,1,0,19790.0
400,2489157876,0,2,0,19790.0
400,30037903,36,2,0,19790.0
400,30037904,2,1,0,19790.0
401,2489157872,2,0,0,19919.0
401,2489157876,0,2,0,19919.0
